"latitude","longitude","name","stn"
"-3.417","37.067","KILIMANJARO AIRPORT","637910"
"-3.4","38.567","VOI","637930"
"-4.883","29.667","KIGOMA","638010"
"-4.033","39.617","MOMBASA","638200"
"-6.167","35.767","DODOMA","638620"
"-6.217","39.217","ZANZIBAR/KISAUNI","638700"
"-6.867","39.2","DAR ES SALAAM AIRPO","638940"
"-10.267","40.183","MTWARA","639710"
"-4.667","55.517","SEYCHELLES INTERNAT","639800"
"-4.383","15.433","KINSHASA/NDJILI","642100"
"-4.817","11.9","POINTE-NOIRE","644000"
"-4.25","15.25","BRAZZAVILLE/MAYA-M","644500"
"0.45","9.417","LIBREVILLE","645000"
"-0.7","8.75","PORT-GENTIL","645010"
"4.4","18.517","BANGUI","646500"
"12.133","15.033","NDJAMENA","647000"
"4","9.733","DOUALA OBS.","649100"
"9.35","2.617","PARAKOU","653300"
"6.35","2.383","COTONOU","653440"
"6.167","1.25","LOME","653870"
"5.6","-0.167","ACCRA","654720"
"13.567","-2.417","OUAHIGOUYA","655020"
"12.35","-1.517","OUAGADOUGOU","655030"
"12.467","-3.483","DEDOUGOU","655050"
"12.033","0.367","FADA NGOURMA","655070"
"11.167","-4.317","BOBO-DIOULASSO","655100"
"11.75","-2.933","BOROMO","655160"
"11.15","-1.15","PO","655180"
"10.333","-3.183","GAOUA","655220"
"9.417","-5.617","KORHOGO","655360"
"7.383","-7.517","MAN","655480"
"5.25","-3.933","ABIDJAN","655780"
"5.3","-3.3","ADIAKE","655850"
"4.417","-7.367","TABOU","655920"
"6.25","-10.35","ROBERTS FIELD","656600"
"-5.55","12.183","CABINDA","661040"
"-8.85","13.233","LUANDA","661600"
"-9.55","16.367","MALANGE","662150"
"-9.65","20.4","SAURIMO (HENRIQUE D","662260"
"-10.7","13.75","PORTO AMBOIM","662400"
"-11.783","19.917","LUENA (LUSO)","662850"
"-12.367","13.533","LOBITO","663050"
"-12.8","15.75","HUAMBO (NOVA LISBOA","663180"
"-14.65","17.683","MENONGUE (SERPA PIN","664100"
"-15.2","12.15","MOCAMEDES","664220"
"-15.833","20.35","MAVINGA","664470"
"-12.8","45.283","DZAOUDZI/PAMANZI (M","670050"
"-12.35","49.3","ANTSIRANANA","670090"
"-15.667","46.35","MAHAJANGA","670270"
"-18.8","47.483","ANTANANARIVO/IVATO","670830"
"-18.117","49.4","TOAMASINA","670950"
"-25.033","46.95","TAOLAGNARO","671970"
"-15.1","39.283","NAMPULA","672370"
"-19.8","34.9","BEIRA","672970"
"-25.917","32.567","MAPUTO/MAVALANE","673410"
"-15.317","28.45","LUSAKA INTERNATIONA","676650"
"-16.517","28.883","KARIBA","677610"
"-16.833","29.617","KAROI","677650"
"-17.917","31.133","HARARE (KUTSAGA)","677750"
"-16.783","31.583","MOUNT DARWIN","677790"
"-17.417","32.217","MUTOKO","677810"
"-18.933","29.833","KWEKWE","678650"
"-19.45","29.85","GWERU","678670"
"-18.317","29.883","KADOMA","678690"
"-18.183","31.467","GRASSLANDS","678770"
"-18.533","32.133","RUSAPE","678810"
"-18.983","32.45","MUTARE/GRAND REEF","678850"
"-20.15","28.617","BULAWAYO (GOETZ OBS","679640"
"-20.017","28.617","BULAWAYO AIRPORT","679650"
"-21.05","29.367","WEST NICHOLSON","679690"
"-20.067","30.867","MASVINGO","679750"
"-21.017","31.583","BUFFALO RANGE","679770"
"-20.2","32.616","CHIPINGE","679830"
"-22.217","30","BEITBRIDGE","679910"
"-19.6","18.117","GROOTFONTEIN","680140"
"-17.917","19.767","RUNDU","680180"
"-21.7","21.65","GHANZI","680240"
"-18.367","21.85","SHAKAWE","680260"
"-17.817","25.15","KASANE","680290"
"-19.983","23.417","MAUN","680320"
"-20.467","25.983","SUA-PAN","680380"
"-21.417","25.6","LETLHAKANE","680400"
"-21.217","27.5","FRANCISTOWN","680540"
"-22.883","14.433","WALVIS BAY (PELICAN","681040"
"-22.567","17.1","WINDHOEK","681100"
"-22.483","17.467","HOSEA KUTAKO INTL A","681120"
"-22.467","18.967","GOBABIS","681160"
"-23.867","29.45","PIETERSBURG","681740"
"-24.6","24.667","JWANENG","682340"
"-24.55","25.917","SERETSE KHAMA INTER","682400"
"-25.817","25.55","MAFIKENG WO","682420"
"-25.733","28.183","PRETORIA-EENDRACHT","682620"
"-25.917","28.217","PRETORIA (IRENE)","682630"
"-25.933","27.917","LANSERIA","682635"
"-26.5","29.983","ERMELO","682670"
"-23.083","26.8","MAHALAPYE","682675"
"-23.85","29.45","POLOKWANE INTL AIRP","682677"
"-26.633","15.1","LUDERITZ (DIAZ POIN","683000"
"-26.533","18.117","KEETMANSHOOP","683120"
"-26.15","28.233","JOHANNESBURG INTNL.","683680"
"-26.533","31.3","MANZINI/MATSAPA AIR","683960"
"-28.567","16.533","ALEXANDER BAY","684060"
"-28.4","21.267","UPINGTON","684240"
"-28.8","24.767","KIMBERLEY","684380"
"-29.1","26.3","BLOEMFONTEIN AIRPOR","684420"
"-28.25","28.333","BETHLEHEM","684610"
"-29.667","17.9","SPRINGBOK","685120"
"-30.65","24","DE AAR","685380"
"-29.967","30.95","DURBAN INTNL. AIRPO","685880"
"-31.467","19.767","CALVINIA","686180"
"-31.533","28.667","UMTATA","686680"
"-32.833","17.85","CAPE COLUMBINE","687120"
"-32.35","22.583","BEAUFORT WEST(MET)","687280"
"-33.967","18.6","CAPE TOWN INTNL. AI","688160"
"-34.017","22.383","GEORGE AIRPORT","688280"
"-33.983","25.617","PORT ELIZABETH","688420"
"-33.033","27.833","EAST LONDON","688580"
"-40.35","-9.883","GOUGH ISLAND","689060"
"-34.35","18.5","CAPE POINT","689160"
"-34.183","22.15","MOSSEL BAY (CAPE ST","689280"
"-46.883","37.867","MARION ISLAND","689940"
"32.35","-106.367","WHITE SANDS TEST RG","690014"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","690020"
"36.683","-121.767","FRITZSCHE AAF","690070"
"35.75","43.25","Q-WEST","690110"
"33.676","-117.731","EL TORO MCAS","690140"
"34.3","-116.167","TWENTYNINE PALMS","690150"
"33.7","-117.833","TUSTIN MCAF","690160"
"32.433","-99.85","ABILENE DYESS AFB","690190"
"48.35","-122.65","WHIDBEY ISLAND NAS","690230"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","690514"
"33.017","39.933","KOREAN VILLAGE","691000"
"39.467","-76.167","ABERDEEN PVNG GRND","691174"
"33.783","42.433","AL ASAD AFLD","691194"
"37","35.433","ADANA/INCIRLIK AB","691464"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","691494"
"38.767","-27.1","LAJES","691784"
"44.533","18.717","TUZLA","691810"
"35.767","43.117","Q WEST IRAQ","692554"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","697040"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","697564"
"34.667","43.533","AL SAHRA","697654"
"36.283","42.4","TALL AFAR","697774"
"36.3","43.15","MOSUL","697884"
"35.467","44.35","KIRKUK","697924"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","698064"
"32.65","-114.617","YUMA MCAS","699604"
"60.783","-148.833","PORTAGE","700001"
"71.287","-156.763","BARROW W POST-W ROGERS ARPT","700260"
"70.317","-149.583","KUPARUK AIRPORT","700634"
"70.192","-148.477","DEADHORSE","700637"
"70.133","-143.633","BARTER ISLAND (DEW)","700860"
"68.883","-166.133","CAPE LISBURNE(AWOS)","701040"
"68.35","-166.8","POINT HOPE (AWOS)","701043"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","701160"
"65.567","-167.917","TIN CITY AFS (AWOS)","701170"
"66.885","-162.597","KOTZEBUE RALPH WEIN MEMORIAL","701330"
"66.083","-162.75","DEERING","701333"
"67.733","-164.55","NIVALINA","701486"
"69.367","-152.133","UMIAT","701620"
"66","-153.7","INDIAN MTN AFS AWOS","701730"
"66.916","-151.509","BETTLES FIELD","701740"
"65.174","-152.107","TANANA RALPH M CALHOUN MEM AP","701780"
"66.567","-145.267","FORT YUKON (AWOS)","701940"
"64.513","-165.443","NOME MUNICIPAL ARPT","702000"
"64.7","-162.05","MOSES POINT","702031"
"63.317","-168.967","NORTHEAST CAPE","702060"
"63.883","-160.8","UNALAKLEET (AWOS)","702070"
"61.783","-166.033","CAPE ROMANZOFF AWOS","702120"
"60.786","-161.826","BETHEL AIRPORT","702190"
"64.733","-156.933","GALENA A.","702220"
"62.953","-155.603","MCGRATH ARPT","702310"
"62.883","-155.967","TATALINA LRRS","702315"
"61.1","-155.567","SPARREVOHN AFS","702350"
"62.1","-152.75","PUNTILLA","702490"
"62.322","-150.092","TALKEETNA STATE ARPT","702510"
"60.58","-151.239","KENAI MUNICIPAL AP","702590"
"64.55","-149.083","NENANA MUNI (AMOS)","702600"
"64.817","-147.855","FAIRBANKS INTL ARPT","702610"
"64.833","-147.617","WAINWRIGHT AAF","702615"
"63.333","-149.133","SUMMIT WSO AP","702640"
"63.883","-149.017","HEALY RIVER AIRPORT","702647"
"64.65","-147.067","FAIRBANKS/EIELSON A","702650"
"63.995","-145.718","BIG DELTA ALLEN AAF","702670"
"61.267","-149.65","FT. RICHARDSON/BRYA","702700"
"62.16","-145.458","GULKANA INTERMEDIATE FIELD","702710"
"61.817","-147.55","TAHNETA PASS","702716"
"61.25","-149.8","ANCHORAGE/ELMENDORF","702720"
"61.183","-149.967","LAKE HOOD SEAPLANE","702725"
"61.175","-149.993","ANCHORAGE INTL AP","702730"
"61.217","-149.85","MERRILL FIELD","702735"
"61.6","-149.083","PALMER MUNICIPAL","702740"
"61.133","-146.35","VALDEZ WSO","702750"
"61.133","-146.25","VALDEZ PIONEER FIEL","702756"
"60.767","-148.683","WHITTIER","702757"
"70.333","-150.933","DEADHORSE","702758"
"7.333","134.483","KOROR","702759"
"60.117","-149.45","SEWARD","702770"
"62.961","-141.946","NORTHWAY AIRPORT","702910"
"63.383","-143.333","TANACROSS","702923"
"60.489","-145.451","CORDOVA","702960"
"60.083","-142.5","YAKATAGA (CAPE)","702980"
"58.65","-162.067","CAPE NEWENHAM AFS","703050"
"57.163","-170.22","ST PAUL ISLAND ARPT","703080"
"55.207","-162.722","COLD BAY ARPT","703160"
"55.317","-160.517","SAND POINT","703165"
"59.05","-158.517","DILLINGHAM MUNI","703210"
"58.684","-156.654","KING SALMON ARPT","703260"
"58.683","-156.683","KING SALMON","703263"
"56.95","-158.617","PORT HEIDEN","703330"
"59.753","-154.915","ILIAMNA ARPT","703400"
"59.647","-151.477","HOMER ARPT","703410"
"59.433","-146.333","MIDDLETON ISL. AMOS","703430"
"57.75","-152.492","KODIAK AIRPORT","703500"
"59.8","-144.6","CAPE SAINT ELIAS","703600"
"59.645","-151.478","HOMER","703604"
"59","-161.817","PLATINUM","703605"
"59.51","-139.628","YAKUTAT STATE ARPT","703610"
"59.46","-135.313","SKAGWAY AIRPORT","703620"
"59.233","-135.433","HAINES BOAT HARBOR","703625"
"59.245","-135.52","HAINES","703626"
"58.2","-136.633","CAPE SPENCER","703650"
"57.048","-135.36","SITKA JAPONSKI AP","703710"
"58.355","-134.575","JUNEAU INT'L ARPT","703810"
"56.35","-169.4","ST GEORGE ISLAND","703835"
"56.817","-132.967","PETERSBURG","703860"
"56.483","-132.367","WRANGELL","703870"
"56","-134.133","CAPE DECISION(AMOS)","703880"
"55.583","-133.083","KLAWOCK","703894"
"55.357","-131.712","KETCHIKAN INTL AP","703950"
"55.043","-131.57","ANNETTE ISLAND AP","703980"
"52.717","-174.1","SHEMYA AFB","704140"
"51.883","-176.65","ADAK (NAS)","704540"
"51.383","179.267","AMCHITKA ISLAND","704545"
"53.367","-167.9","UMNAK (FORT GLEN)","704851"
"53.9","-166.55","DUTCH HARBOR","704890"
"56","-160.517","PORT MOLLER","704896"
"51.1","-114.367","CALGARY SPRINGBANK","710347"
"55.683","-121.617","CHETWYND","710348"
"55.083","-59.183","MAKKOVIK","710349"
"64.7","-110.617","EKATI","710356"
"65.2","-123.433","DELINE","710358"
"65.283","-126.8","NORMAN WELLS ARPT","710430"
"60.167","-132.733","TETSLIN (AUT)","710450"
"72","-125.267","SACHS HARBOUR(MAPS)","710510"
"48.75","-86.333","MARATHON","710514"
"55.75","-120.183","DAWSON CREEK","710561"
"55.733","-120.183","DAWSON CREEK","710563"
"58.617","-117.167","HIGH LEVEL AIRPORT","710660"
"56.233","-117.433","PEACE RIVER AIRPORT","710680"
"55.283","-114.783","SLAVE LAKE AIRPORT","710690"
"76.233","-119.333","MOULD BAY","710720"
"58.383","-109.517","CLUFF LAKE AUTO","710730"
"58.183","-103.7","COLLINS BAY","710750"
"59.567","-108.483","URANIUM CITY (AUT)","710760"
"55.833","-108.433","BUFFALO NARROWS (AU","710770"
"55.833","-108.417","BUFFALO NARROWS","710774"
"56.867","-101.083","LYNN LAKE AIRPORT","710780"
"55.8","-97.867","THOMPSON AIRPORT","710790"
"68.767","-81.233","HALL BEACH AIRPORT","710810"
"62.817","-92.117","RANKIN INLET","710830"
"70.483","-68.517","CYLDE AIRPORT","710900"
"68.883","-75.133","LONGSTAFF BLUFF","710910"
"66.133","-65.7","PANGNIRTUNG","710934"
"66.65","-61.383","CAPE DYER AIRPORT","710940"
"72.7","-77.967","POND INLET AIRPORT","710950"
"67.55","-64.016","QIKIQTARJUAQ","710964"
"53.25","-131.817","SANDSPIT AIRPORT","711010"
"53.017","-122.5","QUESNEL AIRPORT","711030"
"52.183","-122.05","WILLIAMS LAKE ARPT","711040"
"50","-127.417","SPRING ISLAND","711054"
"49.083","-125.767","TOFINO AIRPORT","711060"
"51.933","-131.017","CAPE SAINT JAMES","711070"
"-11.533","43.267","DATSAV3 VIRT STATION (COMOROS)","711071"
"49.033","-122.367","ABBOTSFORD","711080"
"50.667","-127.367","PORT HARDY AIRPORT","711090"
"50.583","-126.933","ALERT BAY","711100"
"50.783","-128.433","CAPE SCOTT LIGHT","711110"
"48.917","-125.55","AMPHITRITE POINT","711120"
"49.367","-121.483","HOPE","711140"
"50.233","-119.283","VERNON","711150"
"54.417","-110.283","COLD LAKE","711200"
"53.667","-113.467","EDMONTON NAMAO ALTA","711210"
"51.2","-115.55","BANFF (AUT)","711220"
"53.317","-113.583","EDMONTON INTL ARPT","711230"
"53.667","-113.85","EDMONTON VILLENEUVE","711233"
"54.133","-108.517","MEADOW LAKE AIRPORT","711250"
"54.9","-109.967","JIMMY LAKE AWOS","711275"
"51.517","-109.167","KINDERSLEY ARPT","711290"
"51.467","-109.167","KINDERSLEY ARPT","711294"
"53.333","-104","NIPAWIN AIRPORT","711300"
"59.25","-105.833","STONY RAPIDS ARPT","711320"
"49.167","-105.983","ROCKGLEN (AUT)","711350"
"51.267","-102.467","YORKTON","711380"
"49.917","-99.95","BRANDON","711400"
"53.967","-97.833","NORWAY HOUSE ARPT","711410"
"51.75","-99.9","BACHELORS ISLAND MA","711430"
"53.85","-94.65","ISLAND LAKE","711450"
"53.55","-64.099","CHURCHILL FALLS","711820"
"50.233","-57.583","DANIEL`S HARBOUR","711850"
"49.133","-68.2","BAIE COMEAU AIRPORT","711870"
"48.767","-64.483","GASPE AIRPORT","711880"
"50.283","-64.15","MINGAN","711896"
"49.267","-54.883","COMFORT COVE","711930"
"47.617","-57.617","BURGEO","711940"
"47.867","-55.85","SAINT ALBANS","711950"
"48.667","-53.117","BONAVISTA","711960"
"47.567","-59.15","PORT-AUX-BASQUES","711970"
"49.3","-123.117","VANCOUVER HARBOUR C","712010"
"48.367","-123.75","VICTORIA MARINE","712020"
"48.367","-123.75","VICTORIA MARINE","712023"
"49.95","-119.367","KELOWNA APT","712030"
"49.95","-119.383","KELOWNA APT","712035"
"49.95","-125.267","CAMPBELL RIVER","712050"
"52.383","-126.583","BELLA COOLA","712060"
"52.383","-126.583","BELLA COOLA ARPT","712063"
"49.833","-124.5","POWELL RIVER ARPT","712080"
"49.817","-124.5","POWELL RIVER ARPT","712085"
"46.483","-84.5","SAULT STE MARIE","712600"
"46.483","-84.5","SAULT STE MARIE","712603"
"43.183","-79.167","NIAGARA DISTRICT","712625"
"43.167","-79.933","HAMILTON AIRPORT","712630"
"46.017","-73.817","RAWDON","712635"
"43.867","-79.367","BUTTONVILLE MUNI","712643"
"43.633","-79.4","TORONTO ISLAND ARPT","712650"
"50.283","-63.617","HAVRE ST PIERRE","713130"
"43.45","-80.383","WATERLOO WELLINGTON","713680"
"43.45","-80.383","WATERLOO WELL","713681"
"43.45","-80.383","WATERLOO WELL","713683"
"45.517","-73.417","SAINT HUBERT ARPT","713710"
"45.517","-73.417","SAINT HUBERT ARPT","713713"
"44.883","-63.517","HALIFAX INTL ARPT","713950"
"44.883","-63.517","HALIFAX INTL","713951"
"44.883","-63.517","HALIFAX INTL ARPT","713953"
"44.983","-64.917","GREENWOOD","713970"
"43.883","-60.55","ROWAN GORILLA III","713990"
"51.133","-106.583","ELBOW (MARS)","714503"
"54.017","-132.117","MASSET AIRPORT","714724"
"48.417","-123.333","VICTORIA HARBOUR","714735"
"51.15","-121.5","CLINTON","714740"
"49.25","-124.833","BALLENAS IL AUTO8","714755"
"57.25","-105.6","KEY LAKE","714880"
"65.767","-111.25","LUPIN ARPT (SAWR)","714963"
"42.85","-80.267","SIMCOE","715270"
"44.25","-79.917","BORDEN","715340"
"42.267","-82.967","WINDSOR","715380"
"48.817","-87.1","TERRACE BAY A","715590"
"43.933","-60","SABLE ISLAND","716000"
"44.633","-63.5","SHEARWATER","716010"
"44.533","-65.783","DIGBY","716013"
"43.833","-66.083","YARMOUTH AIRPORT","716030"
"46.817","-60.667","NORTH MOUNTAIN CS","716040"
"45.333","-65.883","SAINT JOHN","716090"
"45.433","-71.683","SHERBROOKE AIRPORT","716100"
"44.217","-76.6","KINGSTON","716200"
"44.117","-77.533","TRENTON","716210"
"43.033","-81.15","LONDON","716230"
"43.667","-79.633","TORONTO PEARSON INT","716240"
"43.167","-79.933","HAMILTON AIRPORT","716246"
"43.183","-79.183","ST. CATHARINES ARPT","716248"
"45.95","-77.317","PETAWAWA","716250"
"-11.533","43.267","DATSAV3 VIRT STATION (COMOROS)","716251"
"45.467","-73.75","MONTREAL/DORVAL","716270"
"45.517","-73.417","SAINT HUBERT ARPT","716275"
"45.667","-74.033","MONTREAL INTL MIRAB","716278"
"45.517","-75.55","GATINEAU","716279"
"45.317","-75.667","OTTAWA INTL. ONT","716280"
"44.233","-78.367","PETERBOROUGH ARPT","716290"
"44.233","-78.35","DARLINGTON","716293"
"44.967","-79.3","MUSKOKA","716300"
"43.983","-80.75","MOUNT FOREST","716310"
"44.75","-81.1","WIARTON","716330"
"42.983","-82.3","SARNIA AIRPORT","716340"
"43","-82.3","SARNIA","716341"
"43","-82.3","SARNIA AIRPORT","716344"
"47.817","-83.35","CHAPLEAU A","716420"
"45.867","-66.533","FREDERICTON","717000"
"45.833","-66.433","GAGETOWN AIRPORT","717010"
"46.433","-63.833","SUMMERSIDE(CAN-MIL)","717020"
"47.15","-67.833","SAINT LEONARD ARPT","717030"
"46.117","-64.683","MONCTON","717050"
"46.283","-63.117","CHARLOTTETOWN ARPT","717060"
"46.167","-60.05","SYDNEY","717070"
"46.8","-71.367","JEAN LESAGE INTL A","717080"
"47.417","-61.783","ILES DE LA MADELEIN","717090"
"47.383","-61.867","ILES DE LA MADELEIN","717094"
"47.983","-66.333","CHARLO","717110"
"46.783","-71.367","JEAN LESAGE INTL","717140"
"47.8","-69.55","RIVIERE DU LOUP","717150"
"46.9","-71.5","VALCARTIER AIRPORT","717160"
"47","-65.45","MIRAMICHI A","717170"
"47.617","-65.75","BATHURST","717173"
"48.6","-68.217","MONT JOLI","717180"
"46.05","-74.283","STE AGATHE DES MONT","717200"
"46.3","-76","MANIWAKI","717220"
"48.067","-77.783","VAL DOR","717250"
"48.2","-78.833","ROUYN NORANDA","717255"
"48.333","-71","BAGOTVILLE A","717270"
"48.517","-72.267","ROBERVAL","717280"
"46.617","-80.8","SUDBURY","717300"
"46.35","-79.433","NORTH BAY","717310"
"45.883","-82.567","GORE BAY AIRPORT","717330"
"46.35","-82.567","ELLIOT LAKE MUNI","717334"
"47.7","-79.85","EARLTON","717350"
"47.65","-83.35","CHAPLEAU ARPT(SAWR)","717374"
"46.483","-84.5","SAULT STE MARIE","717375"
"47.967","-84.783","WAWA","717380"
"48.567","-81.367","TIMMINS","717390"
"50.633","-97.05","GIMLI CLIMATE","717480"
"48.367","-89.317","THUNDER BAY AIRPORT","717490"
"48.8","-87.1","TERRACE BAY","717493"
"48.65","-123.433","VICTORIA INT.AIRPOR","717990"
"48.367","-123.75","VICTORIA MARINE RAD","717995"
"46.65","-53.067","CAPE RACE","718000"
"47.617","-52.733","ST. JOHN`S","718010"
"46.917","-55.383","ST. LAWRENCE","718020"
"-11.533","43.267","DATSAV3 VIRT STATION (COMOROS)","718021"
"48.933","-54.567","GANDER INTL AIRPORT","718030"
"46.767","-56.167","SAINT-PIERRE","718050"
"49.917","-55.667","LA SCIE","718060"
"47.3","-54","ARGENTIA","718070"
"51.45","-57.183","BLANC SABLON","718080"
"49.217","-57.4","DEER LAKE","718090"
"49.833","-64.3","PORT MENIER","718100"
"50.25","-63.6","HAVRE ST PIERRE","718105"
"50.217","-66.267","SEPT-ILES","718110"
"61.1","-94.067","ARVIAT A","718120"
"50.183","-61.817","NATASHQUAN AIRPORT","718130"
"50.183","-61.8","NATASHQUAN AIRPORT","718134"
"48.533","-58.55","STEPHENVILLE","718150"
"53.317","-60.417","GOOSE BAY AIRPORT","718160"
"52.3","-55.833","MARY`S HARBOUR","718170"
"52.25","-55.6","BATTLE HARBOUR","718171"
"52.3","-55.817","MARY`S HARBOUR","718173"
"53.7","-57.033","CARTWRIGHT","718180"
"51.367","-56.1","ST. ANTHONY AIRPORT","718190"
"55.083","-59.183","MAKKOVIK AIRPORT","718193"
"51.383","-56.083","ST ANTHONY","718194"
"49.767","-77.817","MATAGAMI","718210"
"-11.533","43.267","DATSAV3 VIRT STATION (COMOROS)","718211"
"49.767","-74.533","CHIBOUGAMAU-CHAPAIS","718220"
"53.75","-73.667","LA GRANDE IV ARPT","718230"
"51.95","-68.133","GAGNON","718241"
"52.933","-66.867","WABUSH LAKE","718250"
"66.15","-65.717","PANGNIRTUNG","718260"
"53.633","-77.7","LA GRANDE RIVIERE","718270"
"54.8","-66.817","SCHEFFERVILLE ARPT","718280"
"49.417","-82.467","KAPUSKASING AIRPORT","718310"
"49.783","-86.933","GERALDTON","718340"
"49.7","-86.95","GERALDTON AIRPORT","718344"
"51.267","-80.65","MOOSONEE (SAWR)","718355"
"51.267","-80.65","MOOSONEE AIRPORT","718360"
"51.283","-80.6","MOOSONEE A","718365"
"-11.533","43.267","DATSAV3 VIRT STATION (COMOROS)","718401"
"50.3","-89.033","ARMSTRONG","718410"
"50.117","-91.9","SIOUX LOOKOUT ARPT","718420"
"49.833","-92.733","DRYDEN RGNL","718425"
"53.817","-89.883","BIG TROUT LAKE RDC","718440"
"51.45","-90.2","PICKLE LAKE UA","718450"
"51.433","-90.2","PICKLE LAKE AIRPORT","718454"
"52.2","-87.95","LANSDOWNE HOUSE","718460"
"53.833","-89.867","BIG TROUT LAKE","718480"
"49.783","-94.367","KENORA","718500"
"49.9","-98.267","PORTAGE SOUTHPORT A","718510"
"49.9","-97.233","WINNIPEG INT.AIRPOR","718520"
"51.067","-93.8","RED LAKE","718540"
"51.1","-100.05","DAUPHIN AIRPORT","718550"
"50.617","-97.033","GIMLI INDUSTRIAL","718560"
"51.667","-98.75","IDA (AUTO)","718571"
"54.667","-101.683","FLIN FLON","718575"
"53.183","-99.267","GRAND RAPIDS","718580"
"52.35","-97.033","BERENS RIVER","718590"
"51.1","-114.367","SPRINGBANK A","718600"
"50.383","-102.683","BROADVIEW","718610"
"49.217","-102.967","ESTEVAN AIRPORT","718620"
"50.433","-104.667","REGINA","718630"
"50.333","-105.55","MOOSE JAW","718640"
"51.767","-104.2","WYNYARD","718650"
"52.167","-106.683","SASKATOON","718660"
"53.967","-101.1","THE PAS AIRPORT","718670"
"52.817","-102.317","HUDSON BAY","718680"
"53.217","-105.667","PRINCE ALBERT ARPT","718690"
"50.3","-107.683","SWIFT CURRENT ARPT","718700"
"53.317","-110.067","LLOYDMINISTER","718710"
"53.35","-110.833","VERMILION","718711"
"50.017","-110.717","MEDICINE HAT ARPT","718720"
"52.083","-111.45","CORONATION","718730"
"49.633","-112.8","LETHBRIDGE","718740"
"49.517","-114","PINCHER CREEK","718750"
"49.517","-114","PINCHER CREEK","718755"
"52.767","-108.25","NORTH BATTLEFORD","718760"
"51.117","-114.017","CALGARY INTL","718770"
"51.3","-116.967","GOLDEN ARPT","718775"
"51.1","-114.383","CALGARY/SPRINGBANK","718776"
"52.183","-113.9","RED DEER","718780"
"53.567","-113.517","EDMONTON MUNICIPAL","718790"
"49.75","-114.883","SPARWOOD/ELK VALLEY","718794"
"49.617","-115.783","CRANBROOK","718800"
"53.583","-116.467","EDSON","718810"
"53.083","-116.8","COAL VALLEY","718814"
"50.967","-118.183","REVELSTOKE","718820"
"52.133","-119.3","BLUE RIVER","718830"
"49.3","-117.633","CASTLEGAR AIRPORT","718840"
"49.467","-120.517","PRINCETON ARPT","718860"
"49.467","-120.517","PRINCETON ARPT","718864"
"50.7","-120.45","KAMLOOPS AIRPORT","718870"
"52.883","-118.067","JASPER","718880"
"49.467","-119.6","PENTICTON","718890"
"49.95","-119.383","KELOWNA APT","718895"
"49.05","-123.867","NANAIMO AIRPORT","718900"
"49.35","-124.167","BALLENAS IL AUTO8","718905"
"50.233","-121.583","LYTTON","718910"
"49.283","-121.233","HOPE SLIDE","718915"
"49.2","-123.167","VANCOUVER INT. AIRP","718920"
"49.3","-123.117","VANCOUVER HARBOUR","718925"
"49.717","-124.9","COMOX","718930"
"49.95","-125.267","CAMPBELL RIVER","718936"
"49.383","-126.55","ESTEVAN POINT (AUT)","718940"
"50.65","-128.05","HOLBERG","718950"
"50.917","-127.95","BULL HARBOUR","718951"
"53.883","-122.667","PRINCE GEORGE","718960"
"54.3","-130.433","PRINCE RUPERT ARPT","718980"
"54.25","-133.05","LANGARA","718990"
"55.45","-60.217","HOPEDALE","719000"
"55.333","-63.217","BORDER","719010"
"56.55","-61.683","NAIN","719020"
"61.083","-69.55","CAPE HOPES ADVANCE","719041"
"55.283","-77.75","KUUJJUARAPIK ARPT","719050"
"58.1","-68.417","KUUJJUAQ AIRPORT","719060"
"58.467","-78.083","INUKJUAK","719070"
"58.467","-78.083","INUKJUAK ARPT(SAWR)","719073"
"60.05","-77.283","PUVIRNITUQ","719077"
"63.117","-77.933","NOTTINGHAM ISLAND","719081"
"63.75","-68.55","IQALUIT AIRPORT","719090"
"64.233","-76.533","CAPE DORSET AIRPORT","719100"
"56.35","-94.7","GILLAM","719120"
"58.733","-94.05","CHURCHILL AIRPORT","719130"
"69.533","-93.567","TALOYOAK","719145"
"64.2","-83.367","CORAL HARBOUR ARPT","719150"
"68.633","-95.85","GJOA HAVEN","719156"
"73.217","-119.533","THOMSEN RIVER","719160"
"79.983","-85.933","EUREKA","719170"
"57.35","-107.133","CREE LAKE (AWS)","719200"
"55.15","-105.267","LA RONGE AIRPORT","719220"
"74.717","-94.983","RESOLUTE AIRPORT","719240"
"69.1","-105.133","CAMBRIDGE BAY ARPT","719250"
"64.3","-96.067","BAKER LAKE AIRPORT","719260"
"61.1","-94.067","ARVIAT AIRPORT","719264"
"64.3","-96","BAKER LAKE AIRPORT","719265"
"52.433","-114.917","ROCKY MTN HOUSE","719280"
"54.15","-115.783","WHITECOURT ALTA","719300"
"56.65","-111.217","FORT MCMURRAY ARPT","719320"
"58.767","-111.117","FORT CHIPEWYAN ARPT","719330"
