"latitude","longitude","name","stn"
"36.2","-81.65","BOONE WATAUGA","722198"
"35.933","-95","TAHLEQUAH","722199"
"29.733","-85.033","APALACHICOLA MUNI","722200"
"35.583","-79.1","SANFORD","722201"
"29.217","-99.75","GARNER FLD","722202"
"42.05","-90.1","SAVANNA TRI TOWNSHI","722204"
"28.65","-96.667","PORT LAVACA CALHOUN","722209"
"30.483","-86.533","EGLIN AFB/VALPARAIS","722210"
"41.967","-100.567","THEDFORD THOMAS COU","722211"
"29.967","-81.333","ST AUGSUTINE ARPT","722212"
"28.817","-81.8","LEESBURG MUNI ARPT","722213"
"35.85","-102.017","DUMAS MOORE COUNTY","722214"
"30.78","-86.523","CRESTVIEW BOB SIKES AP","722215"
"30.467","-87.2","PENSACOLA REGIONAL AP","722220"
"30.473","-87.188","PENSACOLA REGIONAL AP","722221"
"30.473","-87.188","PENSACOLA REGIONAL AP","722223"
"30.35","-87.317","PENSACOLA FOREST SHERMAN NAS","722225"
"30.724","-87.022","WHITING FIELD NAAS","722226"
"30.688","-88.246","MOBILE REGIONAL AP","722230"
"30.633","-88.067","MOBILE DOWNTOWN","722235"
"42.233","-96.983","WAYNE MUNI AIRPORT","722241"
"34.883","-79.75","ROCKINGHAM HAMLET","722243"
"30.2","-85.683","PANAMA CITY BAY CO","722245"
"30.65","-86.517","DUKE FLD/EGLIN AUX","722246"
"40.633","-74.667","SOMERSET","722247"
"39.533","-84.4","HOOK FLD MUNI","722249"
"32.333","-85","FORT BENNING","722250"
"32.517","-92.583","RUSTON RGNL","722251"
"44.733","-96.267","MYERS FIELD","722252"
"32.516","-84.942","COLUMBUS METROPOLITAN ARPT","722255"
"42.1","-70.667","GEORGE HARLOW FLD","722256"
"32.301","-86.394","MONTGOMERY DANNELLY FIELD","722260"
"27.267","-80.85","OKEECHOBEE","722261"
"32.383","-86.367","MAXWELL AFB/MONTGOM","722265"
"32.333","-86.983","CRAIG AFB","722266"
"31.867","-86.017","TROY MUNICIPAL","722267"
"31.317","-85.45","DOTHAN MUNICIPAL","722268"
"31.283","-85.717","CAIRNS AAF/OZARK","722269"
"33.917","-84.517","DOBBINS AFB/MARIETT","722270"
"31.317","-86.4","ANDALUSIA/OPP ARPT","722275"
"31.417","-87.033","EVERGREEN","722276"
"34.65","-86.95","DECATUR","722279"
"33.564","-86.754","BIRMINGHAM MUNICIPAL AP","722280"
"32.616","-85.433","AUBURN-OPELIKA APT","722284"
"33.967","-86.083","GADSEN MUNI (AWOS)","722285"
"33.217","-87.617","TUSCALOOSA MUNI","722286"
"33.588","-85.858","ANNISTON METROPOLITAN AP","722287"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","722290"
"40.95","-95.917","PLATTSMOUTH MUNI","722291"
"33.167","-86.767","SHELBY CO ARPT","722300"
"29.993","-90.251","NEW ORLEANS INTL ARPT","722310"
"30.033","-91.883","NEW IBERIA/ACADIANA","722314"
"30.05","-90.033","NEW ORLEANS/LAKEFRO","722315"
"29.833","-90.033","NEW ORLEANS ALVIN CALLENDER F","722316"
"30.537","-91.147","BATON ROUGE RYAN ARPT","722317"
"31.733","-93.1","NATCHITOCHES","722319"
"29.35","-89.408","BOOTHVILLE WSCMO CIT","722320"
"32.033","-102.1","MIDLAND AIRPARK","722324"
"45.467","-89.8","TOMAHAWK","722332"
"30.833","-93.333","DE RIDDER","722334"
"27.333","-98.733","HEBBRONVILLE","722338"
"32.333","-88.751","MERIDIAN KEY FIELD","722340"
"44.25","-95.6","TRACY","722342"
"42.35","-86.25","SOUTH HAVEN","722343"
"32.55","-88.567","MERIDIAN NAAS","722345"
"42.983","-84","OWOSSO","722346"
"31.267","-89.25","HATTIESBURG MUNI","722347"
"31.467","-89.333","HATTIESBURG LAUREL","722348"
"32.32","-90.078","JACKSON INTERNATIONAL AP","722350"
"29.25","-96.117","WHARTON","722351"
"32.333","-90.217","HAWKINS FIELD","722354"
"33.483","-90.983","GREENVILLE MUNI","722356"
"31.617","-91.3","NATCHEZ/HARDY(AWOS)","722357"
"31.178","-90.472","MCCOMB PIKE COUNTY AP","722358"
"33.496","-90.084","GREENWOOD LEFLORE ARPT","722359"
"29.05","-80.95","NEW SMYRNA BEACH","722361"
"33.167","-95.617","SUPLHUR SPRINGS","722362"
"29.95","-100.167","ROCKSPRING AIRPORT","722363"
"34.683","-90.333","TUNICA","722364"
"30.35","-89.817","SLIDELL","722366"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","722369"
"31.05","-93.2","FORT POLK (ARMY)","722390"
"30.125","-93.228","LAKE CHARLES REGIONAL ARPT","722400"
"30.217","-93.15","CHENAULT AIRPARK","722404"
"30.205","-91.988","LAFAYETTE REGIONAL AP","722405"
"29.567","-90.667","HOUMA-TERREBONNE","722406"
"29.783","-92.133","INTRACOASTAL CITY","722408"
"29.951","-94.021","PORT ARTHUR JEFFERSON COUNTY","722410"
"29.717","-98.05","NEW BRAUNFELS","722416"
"29.3","-94.8","GALVESTON/SCHOLES","722420"
"29.267","-94.867","GALVESTON MUNICIPAL AP","722422"
"29.267","-94.867","GALVESTON/SCHOLES","722423"
"29.517","-95.233","HOUSTON/CLOVER FLD","722427"
"30.067","-95.55","HOUSTON/D.W. HOOKS","722429"
"29.993","-95.364","HOUSTON BUSH INTERCONTINENTAL","722430"
"29.645","-95.279","HOUSTON WILLIAM P HOBBY AP","722435"
"29.6","-95.167","HOUSTON/ELLINGTON","722436"
"30.35","-95.417","MONTGOMERY CO","722444"
"30.588","-96.364","COLLEGE STATION EASTERWOOD FL","722445"
"31.234","-94.75","LUFKIN ANGELINA CO","722446"
"30.733","-95.583","HUNTSVILLE","722447"
"32.35","-95.4","TYLER/POUNDS FLD","722448"
"32.033","-96.4","CORSICANA","722469"
"32.35","-94.65","LONGVIEW/GREGG CO.","722470"
"32.667","-97.1","ARLINGTON","722479"
"32.447","-93.824","SHREVEPORT REGIONAL ARPT","722480"
"32.533","-93.75","SHREVEPORT DOWNTOWN","722484"
"32.5","-93.667","BARKSDALE AFB","722485"
"32.511","-92.038","MONROE REGIONAL AP","722486"
"31.395","-92.296","ALEXANDRIA ESLER REGIONAL AP","722487"
"32.25","-91.033","VICKSBURG/TALLULAH","722488"
"32.717","-96.267","TERRELL","722489"
"31.583","-94.717","NACOGDOCHES (AWOS)","722499"
"25.906","-97.426","BROWNSVILLE S PADRE ISL INTL","722500"
"26.233","-97.65","HARLINGEN INTL ARPT","722505"
"26.175","-98.238","MCALLEN MILLER INTL AP","722506"
"27.773","-97.513","CORPUS CHRISTI INTL ARPT","722510"
"27.7","-97.283","CORPUS CHRISTI NAS","722515"
"27.5","-97.817","KINGSVILLE","722516"
"27.733","-98.033","ALICE INTL AIRPORT","722517"
"27.55","-99.467","LAREDO INTL AIRPORT","722520"
"29.333","-98.467","SAN ANTONIO/STINSON","722523"
"28.083","-97.05","ROCKPORT/ARANSAS CO","722524"
"27.617","-99.517","LAREDO INTL AP","722525"
"28.45","-99.217","COTULLA MUNICIPAL","722526"
"29.117","-95.467","ANGLETON/LAKE JACKS","722527"
"29.533","-98.464","SAN ANTONIO INTL AP","722530"
"29.359","-99.174","HONDO MUNICIPAL AP","722533"
"29.383","-98.583","KELLY AFB","722535"
"29.533","-98.283","RANDOLPH AFB","722536"
"29.983","-99.083","KERRVILLE MUNICIPAL","722537"
"29.883","-97.867","SAN MARCOS MUNI","722539"
"30.317","-97.767","AUSTIN MUELLER MUNICIPAL AP","722540"
"33.183","-96.583","MCKINNEY MUNI ARPT","722541"
"30.733","-98.233","BURNET MUNI.","722542"
"29.617","-95.65","HOUSTON/SUGAR LAND","722543"
"30.317","-97.767","CAMP MABRY","722544"
"30.2","-97.683","BERGSTROM AFB/AUSTIN","722545"
"30.683","-97.683","GEORGETOWN (AWOS)","722547"
"28.863","-96.93","VICTORIA REGIONAL AP","722550"
"33.65","-97.2","GAINESVILLE","722552"
"30.217","-96.367","BRENHAM","722553"
"29.9","-96.95","LAGRANGE","722554"
"28.728","-96.251","PALACIOS MUNICIPAL AP","722555"
"28.367","-97.667","BEEVILLE CHASE NAAS","722556"
"31.611","-97.229","WACO REGIONAL AP","722560"
"31.15","-97.717","FT HOOD AAF/KILLEEN","722570"
"31.083","-97.683","KILLEEN MUNI (AWOS)","722575"
"31.067","-97.833","FORT HOOD/GRAY AAF","722576"
"31.15","-97.4","DRAUGHON MILLER CEN","722577"
"32.847","-96.851","DALLAS LOVE FIELD","722580"
"32.847","-96.851","DALLAS LOVE FIELD","722581"
"32.847","-96.851","DALLAS LOVE FIELD","722583"
"32.733","-96.967","DALLAS HENSLEY FIELD NAS","722585"
"29.267","-100.283","DEL RIO(NEXRAD)","722586"
"33.633","-95.45","COX FLD","722587"
"33.067","-96.067","GREENVILLE/MAJORS","722588"
"33.2","-97.183","DENTON (ASOS)","722589"
"32.896","-97.041","DALLAS-FORT WORTH INTL AP","722590"
"32.567","-97.3","DFW NEXRAD","722593"
"32.983","-97.317","FORT WORTH ALLIANCE","722594"
"32.769","-97.441","FORT WORTH NAS","722595"
"32.819","-97.361","FORT WORTH MEACHAM","722596"
"32.782","-98.061","MINERAL WELLS MUNICIPAL AP","722597"
"32.967","-96.833","DALLAS/ADDISON ARPT","722598"
"32.683","-96.867","DALLAS/REDBIRD ARPT","722599"
"32.217","-98.183","STEPHENVILLE CLARK FIELD","722600"
"29.367","-100.922","DEL RIO INTERNATIONAL AP","722610"
"29.367","-100.783","LAUGHLIN AFB","722615"
"30.917","-102.917","FORT STOCKTON PECOS","722618"
"31.831","-104.809","PINE SPRINGS GUADALUPE MOUNTA","722620"
"31.351","-100.494","SAN ANGELO MATHIS FIELD","722630"
"36.023","-102.547","DALHART MUNICIPAL AP","722636"
"35.9","-100.4","CANADIAN/HEMPHILL","722637"
"30.367","-104.017","MARFA MUNI (AMOS)","722640"
"31.917","-102.383","ODESSA-SCHLEMEYER F","722648"
"31.932","-102.208","MIDLAND INTERNATIONAL AP","722650"
"32.217","-101.517","WEBB AFB","722655"
"31.78","-103.201","WINK WINKLER COUNTY AP","722656"
"32.233","-101.5","BIG SPRING","722657"
"32.411","-99.682","ABILENE REGIONAL AP","722660"
"32.421","-99.855","ABILENE DYESS AFB","722665"
"33.668","-101.821","LUBBOCK INTERNATIONAL AP","722670"
"33.717","-96.667","SHERMAN-DENISON","722673"
"33.6","-102.05","REESE AFB","722675"
"32.85","-104.467","ARTESIA","722676"
"35","-105.667","CLINES CORNER","722677"
"36.75","-104.65","RATON","722678"
"33.308","-104.541","ROSWELL INDUSTRIAL AIR PARK","722680"
"29.117","-91.867","SOUTH MARSH 268A","722682"
"33.467","-105.533","SIERRA BLANCA RGNL","722683"
"34.383","-103.317","CANNON AFB/CLOVIS","722686"
"32.338","-104.263","CARLSBAD CAVERN CITY AIR TERM","722687"
"32.683","-103.217","HOBBS/LEA CO.","722688"
"34.433","-103.083","CLOVIS MUNI  (AWOS)","722689"
"32.383","-106.483","WHITE SANDS","722690"
"32.283","-106.917","LAS CRUCES INTL","722695"
"32.85","-106.1","HOLLOMAN AFB","722696"
"31.811","-106.376","EL PASO INTERNATIONAL AP","722700"
"33.233","-107.267","TRUTH OR CONSEQUENC","722710"
"32.25","-107.717","DEMING MUNI","722725"
"31.417","-110.85","NOGALES (AMOS)","722726"
"31.417","-110.85","NOGALES INTL","722728"
"31.6","-110.35","FORT HUACHUCA/LIBBY","722730"
"31.469","-109.604","DOUGLAS BISBEE-DOUGLAS INTL A","722735"
"32.131","-110.955","TUCSON INTERNATIONAL AP","722740"
"32.167","-110.883","DAVIS-MONTHAN AFB","722745"
"32.817","-109.683","SAFFORD (AMOS)","722747"
"32.95","-111.767","CASA GRANDA (AWOS)","722748"
"33.267","-111.817","CHANDLER","722749"
"35.65","-109.067","WINDOW ROCK","722764"
"33.443","-111.99","PHOENIX SKY HARBOR INTL AP","722780"
"33.467","-111.733","MESA/FALCON FIELD","722783"
"33.683","-112.083","DEER VALLEY/PHOENIX","722784"
"33.533","-112.383","LUKE AFB/PHOENIX","722785"
"33.317","-111.65","WILLIAMS AFB/CHANDL","722786"
"33.417","-112.383","GOODYEAR MUNICIPAL","722788"
"33.617","-111.917","SCOTTSDALE MUNI","722789"
"32.65","-114.6","YUMA INTL AIRPORT","722800"
"32.65","-114.6","YUMA MCAS YUMA INTL","722801"
"32.65","-114.617","YUMA MCAS","722805"
"32.45","-112.867","AJO MUNICIPAL","722806"
"31.4","-93.283","PEASON RIDGE FT POL","722820"
"31","-92.967","FULLERTON LANDING","722821"
"31.1","-93","SELF LANDING STRIP","722822"
"33.883","-117.267","MARCH AFB/RIVERSIDE","722860"
"34.067","-117.65","ONTARIO","722865"
"34.1","-117.233","NORTON AFB/SAN BERN","722866"
"33.933","-116.967","BEAUMONT","722867"
"33.833","-116.5","PALM SPRINGS INTL","722868"
"33.95","-117.433","RIVERSIDE MUNI","722869"
"34.028","-118.296","LOS ANGELES DOWNTOWN USC CAMP","722874"
"34.2","-118.35","BURBANK/GLENDALE","722880"
"34.017","-118.45","SANTA MONICA MUNI","722885"
"34.217","-118.483","VAN NUYS AIRPORT","722886"
"35.233","-120.633","SAN LUIS CO RGNL","722897"
"33.967","-117.633","CHINO AIRPORT","722899"
"32.735","-117.169","SAN DIEGO LINDBERGH FIELD","722900"
"32.817","-117.133","SAN DIEGO/MONTGOMER","722901"
"32.817","-117.133","SAN DIEGO/MONTGOMER","722903"
"32.567","-116.983","SAN DIEGO/BROWN FLD","722904"
"32.7","-117.2","SAN DIEGO NORTH ISLAND NAS","722906"
"32.833","-116.967","SAN DIEGO/GILLESPIE","722907"
"33.667","-117.733","EL TORO(USMC)","722908"
"32.567","-117.117","IMPERIAL BEACH REAM FIELD NAS","722909"
"33.25","-119.467","SAN NICHOLAS ISLAND","722910"
"33.7","-117.833","TUSTIN MCAF","722915"
"33.4","-118.417","AVALON/CATALINA","722920"
"33.017","-118.583","SAN CLEMENTE NALF","722925"
"33.3","-117.35","CAMP PENDLETON MCAS","722926"
"33.133","-117.283","CARLSBAD/PALOMAR","722927"
"32.867","-117.15","SAN DIEGO MIRAMAR NAS","722930"
"32.867","-117.15","MIRAMAR MCAS","722931"
"33.217","-117.35","OCEANSIDE MUNICIPAL","722934"
"33.938","-118.406","LOS ANGELES INTL ARPT","722950"
"33.8","-118.333","TORRANCE MUNICIPAL","722955"
"33.917","-118.333","JACK NORTHROP FLD H","722956"
"33.828","-118.163","LONG BEACH DAUGHERTY FLD","722970"
"39.167","-89.667","LITCHFIELD","722972"
"33.767","-118.167","LONG BEACH","722974"
"33.783","-118.05","LOS ALAMITOS AAF","722975"
"33.867","-117.983","FULLERTON MUNICIPAL","722976"
"33.683","-117.867","SANTA ANA/JON-WAYNE","722977"
"33.65","-118","HUNTINGTON BEACH","722978"
"34.268","-77.906","WILMINGTON NEW HANOVER COUNTY","723011"
"34.268","-77.906","WILMINGTON INTERNATIONAL ARPT","723013"
"34.267","-77.9","WILMINGTON","723020"
"35.167","-79.017","POPE AFB","723030"
"34.983","-78.883","FAYETTEVILLE RGNL G","723035"
"34.717","-76.65","BEAUFORT/SMITH FLD","723037"
"35.267","-75.55","CAPE HATTERAS","723040"
"35.917","-75.683","DARE CO RGNL","723046"
"35.75","-80.95","STATESVILLE MUNI AI","723055"
"35.871","-78.786","RALEIGH DURHAM INTERNATIONAL","723060"
"35.633","-77.4","PITT GREENVILLE ARP","723065"
"35.333","-77.967","SEYMOUR-JOHNSON AFB","723066"
"35.333","-77.617","KINSTON/STALLINGS","723067"
"35.85","-77.883","ROCKY MOUNT WILSON","723068"
"34.833","-77.617","JACKSONVILLE (AWOS)","723069"
"36.033","-76.567","EDENTON","723074"
"36.817","-76.033","OCEANA NAS","723075"
"36.3","-77.167","AHOSKIE","723079"
"36.904","-76.192","NORFOLK INTERNATIONAL AP","723080"
"37.7","-77.433","ASHLAND","723084"
"36.933","-76.283","NORFOLK NAS","723085"
"37.133","-76.5","NEWPORT NEWS","723086"
"37.133","-76.617","FORT EUSTIS/FELKER","723087"
"34.9","-76.883","CHERRY POINT MCAS","723090"
"35.068","-77.047","NEW BERN CRAVEN CO REGL AP","723095"
"34.7","-77.433","NEW RIVER MCAF","723096"
"38.383","-77.867","CULPEPER","723098"
"33.942","-81.118","COLUMBIA METRO ARPT","723100"
"33.967","-81","COLUMBIA OWENS APT","723104"
"33.917","-80.8","MCENTIRE ANG BASE","723105"
"34.188","-79.731","FLORENCE REGIONAL AP","723106"
"34.6","-79.067","LUMBERTON","723108"
"34.783","-79.367","MAXTON","723109"
"33.948","-83.327","ATHENS BEN EPPS AP","723110"
"38.017","-77.967","LOUISA","723114"
"33.467","-80.85","ORANGEBURG","723115"
"34.983","-81.05","ROCK HILL/YORK COUN","723117"
"34.667","-82.867","CLEMSON-OCONEE CO A","723118"
"34.85","-82.35","GREENVILLE DOWNTOWN","723119"
"34.899","-82.219","GREER GREENV'L-SPARTANBRG AP","723120"
"34.75","-82.367","GREENVILLE","723122"
"46.15","-89.217","LAND O LAKES","723123"
"34.233","-82.15","GREENWOOD AIRPORT","723124"
"34.495","-82.709","ANDERSON COUNTY AP","723125"
"34.917","-81.95","SPARTANBURG","723126"
"35.232","-75.623","HATTERAS BILLY MITCHELL AP","723139"
"35.214","-80.944","CHARLOTTE DOUGLAS INTL ARPT","723140"
"35.233","-79.4","SOUTHERN PINES AWOS","723143"
"35.433","-81.933","RUTHERFORDTON","723144"
"35.741","-81.39","HICKORY REGIONAL AP","723145"
"36.433","-81.417","JEFFERSON","723146"
"35.183","-81.15","GASTONIA MUNI ARPT","723147"
"35.817","-81.6","MORGANTON/LENIOR AR","723148"
"35.432","-82.538","ASHEVILLE REGIONAL ARPT","723150"
"35.65","-80.517","ROWAN COUNTY ARPT","723156"
"36.098","-79.944","GREENSBORO PIEDMONT TRIAD INT","723170"
"34.983","-117.867","EDWARDS N BASE","723171"
"36.05","-79.467","BURLINGTON RGNL ARP","723174"
"36.45","-80.55","MOUNT AIRY CO ARPT","723177"
"36.48","-82.399","BRISTOL TRI CITY AIRPORT","723181"
"36.48","-82.399","BRISTOL TRI CITY AIRPORT","723183"
"36.134","-80.222","WINSTON-SALEM REYNOLDS AP","723190"
"36.133","-80.217","WINSTON-SALEM/SMITH","723193"
"35.017","-80.617","MONROE AIRPORT","723194"
"34.35","-85.167","ROME/RUSSELL(RAMOS)","723200"
"34.644","-86.786","HUNTSVILLE INTL/JONES FIELD","723230"
"34.745","-87.61","MUSCLE SHOALS REGIONAL AP","723235"
"35.033","-85.2","CHATTANOOGA LOVELL FIELD AP","723240"
"36.017","-84.233","OAK RIDGE","723246"
"35.818","-83.986","KNOXVILLE MCGHEE TYSON AP","723260"
"35.951","-85.085","CROSSVILLE MEMORIAL AP","723265"
"36.119","-86.689","NASHVILLE INTERNATIONAL AP","723270"
"36","-86.517","SMYRNA","723273"
"35.35","-89.867","MILLINGTON MUNI ARP","723284"
"37.087","-84.077","LONDON-CORBIN AP","723290"
"37.087","-84.077","LONDON-CORBIN AP","723291"
"36.767","-90.467","POPLAR BLUFF(AMOS)","723300"
"34.261","-88.771","TUPELO C D LEMONS ARPT","723301"
"33.65","-88.45","COLUMBUS AFB","723306"
"33.45","-88.583","GOLDEN TRI(AWOS)","723307"
"34.261","-88.771","TUPELO C D LEMONS ARPT","723320"
"35.061","-89.985","MEMPHIS INTERNATIONAL AP","723340"
"35.357","-89.87","MEMPHIS NAS","723345"
"35.593","-88.917","JACKSON MCKELLAR-SIPES REGL A","723346"
"36","-89.4","DYERSBURG(AWOS)","723347"
"34.833","-92.25","LITTLE ROCK/ADAMS F","723400"
"34.747","-92.233","LITTLE ROCK ADAMS FIELD","723401"
"34.747","-92.233","LITTLE ROCK ADAMS FIELD","723403"
"34.917","-92.15","LITTLE ROCK AFB","723405"
"36.133","-90.917","WALNUT RIDGE (AWOS)","723406"
"35.833","-90.633","JONESBORO MUNI","723407"
"35.967","-89.95","EAKER AFB","723408"
"35.933","-89.817","BLYTHEVILLE MUNI","723409"
"34.467","-93.083","MEMORIAL FLD","723415"
"34.6","-91.567","STUTTGART (AWOS)","723416"
"34.183","-91.933","PINE BLUFF/GRIDER","723417"
"33.454","-94.008","TEXARKANA WEBB FIELD","723418"
"33.221","-92.813","EL DORADO GOODWIN FIELD","723419"
"33.567","-91.717","MONTICELLO MUNI","723424"
"33.617","-92.767","CAMDEN/HARRELL FLD","723425"
"35.25","-93.083","RUSSELLVILLE MUNI A","723429"
"36.183","-94.117","SPRINGDALE MUNI","723434"
"36.267","-94.3","FAYETTEVILLE/SPRING","723436"
"36.367","-92.467","BAXTER CO RGNL APT","723439"
"35.334","-94.365","FORT SMITH REGIONAL AP","723440"
"41.733","-98.05","ALBION AIRPORT","723441"
"36.183","-94.483","SILOAM SPRING(AWOS)","723443"
"36.35","-94.217","BENTONVILLE (AWOS)","723444"
"36","-94.167","FAYETTEVILLE/DRAKE","723445"
"36.261","-93.155","HARRISON FAA AP","723446"
"36.3","-92.467","FLIPPIN (AWOS)","723447"
"35.733","-91.65","BATESVILLE (AWOS)","723448"
"36.367","-94.1","ROGERS (AWOS)","723449"
"36.883","-91.9","WEST PLAINS - ASOS","723484"
"37.225","-89.571","CAPE GIRARDEAU MUNICIPAL AP","723489"
"36.883","-93.9","MONETTE","723490"
"37.149","-94.498","JOPLIN MUNICIPAL AP","723495"
"33.979","-98.493","WICHITA FALLS MUNICIPAL ARPT","723510"
"34.667","-99.267","ALTUS AFB","723520"
"35.008","-99.051","HOBART MUNICIPAL AP","723525"
"35.333","-99.2","CLINTON-SHERMAN","723526"
"36.297","-99.775","GAGE AIRPORT","723527"
"34.333","-98.983","FREDERICK MUNI","723528"
"34.15","-97.117","ARDMORE","723529"
"35.389","-97.6","OKLAHOMA CITY WILL ROGERS WOR","723530"
"36.333","-97.917","VANCE AFB","723535"
"36.383","-97.783","ENID WOODRING RGNL","723536"
"35.85","-97.4","GUTHRIE","723537"
"35.417","-97.383","TINKER AFB","723540"
"35.533","-97.65","OKLAHOMA CITY/WILEY","723544"
"36.15","-97.083","STILLWATER RGNL","723545"
"36.731","-97.1","PONCA CITY MUNICIPAL AP","723546"
"34.65","-98.4","FORT SILL","723550"
"34.3","-97.017","ARDMORE MUNICIPAL","723555"
"35.65","-95.367","MUSKOGEE/DAVIS FLD","723556"
"36.198","-95.886","TULSA INTERNATIONAL AIRPORT","723560"
"36.033","-95.983","TULSA/LLOYD JONES","723564"
"36.767","-96.017","BARTLESVILLE/PHILLI","723565"
"34.899","-95.783","MCALESTER MUNICIPAL AP","723566"
"35.233","-97.45","NORMAN/MAX WESTHEIM","723570"
"34.567","-98.417","LAWTON MUNICIPAL","723575"
"36.446","-103.154","CLAYTON MUNICIPAL AIRPARK","723600"
"34.434","-100.288","CHILDRESS MUNICIPAL AP","723601"
"34.434","-100.288","CHILDRESS MUNICIPAL AP","723604"
"35.167","-107.9","GRANTS-MILAN MUNI","723625"
"36.383","-76.017","CURRITUCK","723626"
"35.511","-108.789","GALLUP SEN CLARKE FLD","723627"
"31.183","-99.317","BRADY/CURTIS FIELD","723628"
"30.067","-93.8","ORANGE CO AIRPORT","723629"
"35.219","-101.706","AMARILLO INTERNATIONAL AP","723630"
"35.7","-101.4","BORGER/HUTCHINSON","723635"
"35.042","-106.616","ALBUQUERQUE INTL ARPT","723650"
"35.883","-106.283","LOS ALAMOS","723654"
"35.617","-106.083","SANTA FE CO. MUNI","723656"
"36.75","-108.233","FARMINGTON REGIONAL","723658"
"36.45","-105.667","TAOS MUNI APT(AWOS)","723663"
"35.183","-103.6","TUCUMCARI MUNICIPAL","723676"
"35.654","-105.143","LAS VEGAS MUNICIPAL ARPT","723677"
"35.267","-113.95","KINGMAN (AMOS)","723700"
"36.933","-111.45","PAGE MUNI (AMOS)","723710"
"34.652","-112.421","PRESCOTT MUNICIPAL AP","723721"
"34.652","-112.421","PRESCOTT LOVE FIELD","723723"
"35.022","-110.722","WINSLOW MUNICIPAL AP","723740"
"34.267","-110","SHOW LOW MUNICIPAL","723747"
"35.133","-111.667","FLAGSTAFF AIRPORT","723750"
"34.517","-109.383","ST. JOHNS AIR PARK","723754"
"35.14","-111.672","FLAGSTAFF PULLIAM ARPT","723755"
"45.483","-91","LADYSMITH","723758"
"36.217","-111.817","FLAGSTAFF","723760"
"30.517","-96.7","CALDWELL AIRPORT","723761"
"35.95","-112.133","GRAND CANYON NATL P","723783"
"35.167","-114.567","BULLHEAD CITY","723788"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","723800"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","723801"
"34.766","-114.623","NEEDLES AIRPORT","723805"
"34.9","-117.883","EDWARDS AFB","723810"
"34.854","-116.787","DAGGETT BARSTOW-DAGGETT AP","723815"
"34.741","-118.219","LANCASTER GEN WM FOX FIELD","723816"
"34.633","-118.083","PALMDALE PRODUCTION","723820"
"34.583","-117.383","GEORGE AFB","723825"
"34.744","-118.724","SANDBERG","723830"
"35.434","-119.056","BAKERSFIELD MEADOWS FIELD","723840"
"36.95","-116.05","YUCCA FLATS TEST S T","723850"
"36.079","-115.155","LAS VEGAS MCCARRAN INTL AP","723860"
"36.233","-115.033","NELLIS AFB","723865"
"36.621","-116.028","MERCURY DESERT ROCK AP","723870"
"36.78","-119.719","FRESNO YOSEMITE INTL AP","723890"
"36.317","-119.617","HANFORD MUNI ARPT","723898"
"34.117","-119.117","POINT MUGU NF","723910"
"34.426","-119.844","SANTA BARBARA MUNICIPAL AP","723925"
"34.217","-119.083","CAMARILLO (AWOS)","723926"
"34.2","-119.2","OXNARD","723927"
"34.75","-120.567","VANDENBERG AFB","723930"
"34.916","-120.465","SANTA MARIA PUBLIC ARPT","723940"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","723960"
"35.673","-120.627","PASO ROBLES MUNICIPAL ARPT","723965"
"36.667","-76.317","CHESAPEAKE MUNI ARP","724006"
"36.683","-76.6","SUFFOLK","724007"
"36.45","-77.717","ROANOKE RAPIDS","724008"
"37.511","-77.323","RICHMOND INTERNATIONAL AP","724010"
"37.183","-77.5","DINWIDDIE CO","724014"
"38.133","-78.45","CHARLOTTESVILLE","724016"
"37.35","-78.433","FARMVILLE","724017"
"36.983","-77.017","NORFOLK (NEXRAD)","724019"
"37.933","-75.483","WALLOPS ISL STN","724020"
"37.65","-75.767","MELFA/ACCOMACK ARPT","724026"
"38.935","-77.448","WASHINGTON DC DULLES INT'L AR","724030"
"38.5","-77.3","QUANTICO MCAS","724035"
"38.717","-77.517","MANASSAS MUNI(AWOS)","724036"
"38.717","-77.183","FORT BELVOIR/DAVISO","724037"
"38.283","-76.4","PATUXENT RIVER NAS","724040"
"38.8","-76.067","EASTON/NEWMAN/FLD","724043"
"38.341","-75.51","SALISBURY WICOMICO CO AP","724045"
"38.865","-77.034","WASHINGTON DC REAGAN AP","724050"
"39.15","-78.15","WINCHESTER RGNL","724053"
"39.083","-77.567","LEESBURG/GODFREY","724055"
"36.683","-82.033","ABINGTON","724058"
"39.172","-76.684","BALTIMORE BLT-WASHNGTN INT'L","724060"
"52.8","173.167","DATSAV3 VIRT STATION (UNITED STATES)","724065"
"39.7","-77.717","HAGERSTOWN RGNL RIC","724066"
"39.317","-76.4","MARTIN STATE","724067"
"39.458","-74.457","ATLANTIC CITY INTL AP","724070"
"39.933","-74.833","S JERSEY RGNL ARPT","724074"
"39.366","-75.078","MILLVILLE MUNICIPAL AP","724075"
"39.868","-75.231","PHILADELPHIA INTERNATIONAL AP","724080"
"40.083","-75.017","PHILADELPHIA NE","724085"
"40.2","-75.15","WILLOW GROVE NAS","724086"
"39.133","-75.467","DOVER AFB","724088"
